INFO: BenchmarkParams{sampleLimit=null, threads=16, delayMs=300, gpuConfig='4090x2', modelName='qwen2.5-coder:14b-instruct-gptq4', modelUrl='http://195.209.214.245:7777/v1/completions', apiKey='null', contextSize=4096, tokenizer=D:\work\git\model-speed-benchmark\build\resources\main\tokenizer\Qwen2.5-Coder-14B.json, dataset=D:\work\git\model-speed-benchmark\build\resources\main\dataset\repoeval\line_level.java.test.jsonl, mock=false}

timeMs, contextTokensSize, responseCharsSize
3994, 1442, 68
3744, 656, 67
4172, 1227, 84
4106, 310, 82
4228, 1308, 54
4273, 3048, 108
303, 321, 5
1490, 266, 0
3675, 2464, 15
3713, 1484, 12
3528, 643, 40
3848, 2153, 31
3731, 957, 54
3822, 1744, 34
3807, 1932, 36
3383, 1805, 44
3200, 320, 72
2023, 261, 42
3861, 391, 69
3798, 872, 91
3994, 574, 100
3684, 547, 68
3700, 640, 127
3738, 1545, 86
1209, 588, 0
1755, 2800, 0
2252, 571, 0
6111, 250, 27
6144, 180, 34
6071, 1610, 47
5575, 811, 56
6029, 1806, 51
3566, 982, 57
6196, 904, 31
6169, 2231, 48
6309, 3363, 39
5666, 1568, 69
6206, 2564, 93
4769, 2911, 72
4230, 1268, 102
6179, 369, 124
6168, 2853, 85
6351, 2657, 85
4172, 1017, 0
4778, 1322, 37
4609, 1341, 31
4795, 3042, 50
4762, 405, 42
4778, 388, 56
4593, 3922, 57
4057, 279, 41
4746, 570, 48
4514, 1546, 24
4545, 1234, 44
4796, 3273, 54
4902, 2400, 70
4632, 2241, 79
4555, 230, 94
4828, 268, 58
4065, 1940, 17
4049, 651, 44
4097, 989, 36
3883, 564, 48
4161, 1143, 35
4164, 440, 53
4178, 963, 47
4208, 122, 44
4209, 685, 60
4379, 1115, 25
4211, 674, 57
4276, 3590, 61
4201, 1480, 54
4311, 1200, 62
4340, 2004, 101
1531, 361, 0
2152, 1040, 9
7066, 3338, 78
821, 916, 32
2649, 227, 42
2680, 983, 36
2739, 396, 48
2710, 1606, 47
2708, 719, 56
2725, 432, 67
2780, 814, 64
2812, 1107, 28
2685, 569, 78
2694, 1712, 66
2944, 923, 42
2604, 1366, 92
3171, 2140, 48
2986, 948, 33
3186, 432, 31
3122, 529, 36
3154, 610, 38
3284, 261, 46
2819, 2728, 54
2876, 2532, 44
3277, 131, 60
3230, 430, 46
3240, 779, 97
3005, 2752, 95
3367, 921, 50
3919, 942, 48
3592, 719, 37
3980, 784, 28
3855, 931, 32
4006, 3817, 36
3960, 2617, 44
3353, 3766, 52
3937, 1497, 77
3569, 1229, 53
4091, 1389, 96
4077, 1390, 59
1787, 469, 55
1798, 268, 36
1428, 315, 40
1764, 458, 80
1797, 146, 59
1929, 2278, 57
1971, 548, 55
1951, 2211, 95
1982, 483, 87
2107, 755, 160
3194, 2153, 13
3245, 1340, 38
3237, 2794, 47
3323, 305, 46
3059, 1726, 56
3454, 2669, 89
3383, 2536, 131
3423, 1910, 131
881, 877, 32
1469, 578, 50
1039, 558, 35
1490, 2820, 73
1378, 448, 93
1577, 808, 115
472, 917, 42
1595, 1640, 2
1755, 1767, 34
1099, 2521, 47
1758, 381, 46
1405, 531, 103
1959, 1041, 141
2426, 3468, 32
2467, 2254, 45
2512, 2113, 37
2408, 2952, 77
2288, 708, 72
753, 1919, 21
793, 1005, 31
1111, 1328, 37
1013, 2195, 56
1104, 2139, 43
293, 288, 46
235, 259, 2
